State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Uttar Pradesh,2019,2,agra district,1094456,2048417269.886173,13.905767994131947,21.440333268432074
Uttar Pradesh,2019,2,fatehpur district,188877,356762072.1709555,12.148851288532876,19.69257965305059
Uttar Pradesh,2019,2,rae bareli district,273258,476603525.1616952,12.51817168282888,19.98219551908015
Uttar Pradesh,2019,2,firozabad district,279459,530230873.49751854,12.540610870298401,20.088823080032466
Uttar Pradesh,2019,2,kheri district,416412,569150953.1782918,12.939430433751511,20.159656252474132
Uttar Pradesh,2019,2,gorakhpur district,1168931,2516446619.593448,13.971600213904646,21.64611367179336
Uttar Pradesh,2019,2,unnao district,260465,436025008.4026351,12.47022377414309,19.89321015839
Uttar Pradesh,2019,2,prayagraj district,2300600,3610973840.451373,14.648680516444047,22.00724333480989
Uttar Pradesh,2019,2,sonbhadra district,383509,758680516.998383,12.857118367571443,20.447091320524756
Uttar Pradesh,2019,2,ghazipur district,616075,1140075904.2154355,13.331123988351084,20.854360679781408
Uttar Pradesh,2019,2,farrukhabad district,188426,349337598.8037064,12.146460635848975,19.67154934441856
Uttar Pradesh,2019,2,kannauj district,205350,280784087.0344801,12.232471119384705,19.45309655840499
Uttar Pradesh,2019,2,azamgarh district,643099,1270821808.341103,13.374053957153622,20.962929621324363
Uttar Pradesh,2019,2,ayodhya district,443014,791220563.4340049,13.001356651236721,20.489087328119574
Uttar Pradesh,2019,2,deoria district,642443,1284414150.0011582,13.373033375862711,20.97356853693704
Uttar Pradesh,2019,2,ghaziabad district,4679159,6368927863.001434,15.358628950890996,22.57469698200386
Uttar Pradesh,2019,3,amethi district,274229,457961949.5261181,12.52171880273528,19.942296658989857
Uttar Pradesh,2019,3,siddharthnagar district,320825,822517503.3363535,12.678651082112662,20.52788032102947
Uttar Pradesh,2019,3,auraiya district,208407,374218862.8394393,12.247248177548682,19.740351378976985
Uttar Pradesh,2019,3,sambhal district,173100,360822673.8640824,12.0616247411643,19.703897187482184
Uttar Pradesh,2019,3,kanpur nagar district,3032525,5151875480.314058,14.924906163789444,22.362626656262684
Uttar Pradesh,2019,3,aligarh district,963300,1512844915.5855925,13.778120168745716,21.13725776523371
Uttar Pradesh,2019,3,mahoba district,95118,167837750.89316642,11.462873505071283,18.938508302219606
Uttar Pradesh,2019,3,lucknow district,11708246,24465158674.661304,16.275803937847524,23.920515847448655
Uttar Pradesh,2019,3,sant kabeer nagar district,239631,570593147.8701537,12.386855519158102,20.16218698803181
Uttar Pradesh,2019,3,hathras district,225830,378558205.7876789,12.32753778281135,19.75188039917121
Uttar Pradesh,2019,3,budaun district,217390,385248376.4059906,12.289448254451225,19.769398817764937
Uttar Pradesh,2019,3,moradabad district,513828,1093980088.221823,13.149643858085879,20.813088339886434
Uttar Pradesh,2019,3,kushinagar district,730646,1556135072.2857654,13.501684353310381,21.165471066316666
Uttar Pradesh,2019,3,baghpat district,309849,587767966.4803164,12.643840361016965,20.191842813152586
Uttar Pradesh,2019,3,shahjahanpur district,304259,488337410.633788,12.625634591348996,20.0065171401332
Uttar Pradesh,2019,3,muzaffarnagar district,525482,954690286.8280855,13.1720712156202,20.676897538859823
Uttar Pradesh,2019,3,ambedkar nagar district,360610,547859948.7740917,12.795552320925355,20.121530244318752
Uttar Pradesh,2019,3,bahraich district,240440,493719209.3051804,12.390225857153098,20.01747751133418
Uttar Pradesh,2019,3,jalaun district,239290,412494066.1199488,12.385431484473362,19.83773237847178
Uttar Pradesh,2019,3,rampur district,250113,456757637.63550186,12.429668094723155,19.939663474780453
Uttar Pradesh,2019,3,ballia district,518281,968560613.0861282,13.158272845199866,20.691321623350806
Uttar Pradesh,2019,3,shravasti district,61489,129370284.58139008,11.026613576008314,18.6781892736396
Uttar Pradesh,2019,3,kasganj district,146757,235440734.30770737,11.896533436723084,19.276969780758684
Uttar Pradesh,2019,3,varanasi district,2441735,3772442225.290722,14.708219410155808,22.05098843378807
Uttar Pradesh,2019,3,gautam buddha nagar district,13014875,14118512957.85155,16.381603492061952,23.370752748865787
Uttar Pradesh,2019,3,basti district,391016,868207697.9016688,12.876503758846386,20.581941527297797
Uttar Pradesh,2019,3,shamli district,203262,421501852.8137667,12.222251066257636,19.85933473115872
Uttar Pradesh,2019,3,maharajganj district,448750,875745254.4863498,13.014221218784625,20.590585801227704
Uttar Pradesh,2019,3,etawah district,264749,453498410.9431795,12.486537486308267,19.932502323529157
Uttar Pradesh,2019,3,etah district,186724,347473162.39204526,12.137386869741654,19.6661979894602
Uttar Pradesh,2019,3,banda district,156394,256980642.8669443,11.960133743186107,19.364511320438957
Uttar Pradesh,2019,3,bijnor district,465326,901149609.6450592,13.050493514199845,20.619181850228784
Uttar Pradesh,2019,3,hardoi district,290466,435214416.9028206,12.579241808837518,19.891349380031812
Uttar Pradesh,2019,3,balrampur district,169421,416338758.89187086,12.040142020458973,19.847009811102733
Uttar Pradesh,2019,3,amroha district,240249,523523675.3106389,12.38943116449297,20.076092812296444
Uttar Pradesh,2019,3,pilibhit district,226742,334286741.4373876,12.331568086208351,19.627509689931934
Uttar Pradesh,2019,3,mainpuri district,237130,380174278.0983307,12.376363792940156,19.756140332122236
Uttar Pradesh,2019,3,kanpur dehat district,195248,360771147.71278274,12.182025824371621,19.703754375418537
Uttar Pradesh,2019,3,jaunpur district,757706,1333195631.6065032,13.538050726589445,21.010844627769707
Uttar Pradesh,2019,3,kaushambi district,123627,197365010.4876576,11.725024246751685,19.10056541741712
Uttar Pradesh,2019,3,hapur district,426387,711823379.7560599,12.96310266356413,20.383340376463384
Uttar Pradesh,2019,3,hamirpur district,141816,232540669.92897475,11.86228572169362,19.26457569211989
Uttar Pradesh,2019,3,meerut district,1429176,2615800654.5366077,14.172608612379143,21.68483606524355
Uttar Pradesh,2019,3,mathura district,860755,1539891481.5430467,13.665565190071497,21.15497778435858
Uttar Pradesh,2019,3,chitrakoot district,92093,170002948.8446023,11.430554215011817,18.951326341008812
Uttar Pradesh,2019,3,lalitpur district,200629,320830007.8896627,12.209212710362369,19.586421970385153
Uttar Pradesh,2019,3,mau district,289175,508132593.4963125,12.574787320163603,20.04625298230487
Uttar Pradesh,2019,3,mirzapur district,370018,604811367.0486603,12.821306932085749,20.220427177376294
Uttar Pradesh,2019,3,bulandshahr district,661182,1181078745.5521696,13.401784421327957,20.889694048951668
Uttar Pradesh,2019,3,gonda district,395791,882626251.478508,12.888641573135125,20.5984123977049
Uttar Pradesh,2019,3,jhansi district,811098,1431255309.32276,13.606144164268194,21.08181773483043
Uttar Pradesh,2019,3,chandauli district,335261,552232588.7462204,12.72266461194047,20.12947987191999
Uttar Pradesh,2019,3,bhadohi district,254395,384878660.8586165,12.44664345616691,19.76843867597563
Uttar Pradesh,2019,3,pratapgarh district,377704,643587970.4904829,12.841866099060145,20.28256928193592
Uttar Pradesh,2019,3,saharanpur district,872438,1432305061.8914812,13.679046870361907,21.082550914843885
Uttar Pradesh,2019,3,bara banki district,393903,565012757.3761901,12.883859965076224,20.15235886828269
Uttar Pradesh,2019,3,bareilly district,1164660,1630271295.8342814,13.967939756893193,21.212012277077758
Uttar Pradesh,2019,3,sitapur district,536281,584813456.8124702,13.192413556411305,20.18680347710033
Uttar Pradesh,2019,3,sultanpur district,368309,624816515.2277038,12.816677538735185,20.25296858896324
Uttar Pradesh,2019,3,agra district,1678565,2589010631.02428,14.333449819704562,21.674541643935378
Uttar Pradesh,2019,3,fatehpur district,217086,362244820.75375307,12.288048867375254,19.707830841626702
Uttar Pradesh,2019,3,rae bareli district,302109,534436240.9415308,12.618543158390787,20.096722994020404
Uttar Pradesh,2019,3,firozabad district,440487,634458695.8221478,12.99563621200461,20.268282745792785
Uttar Pradesh,2019,3,kheri district,477249,600146322.8212832,13.075793646247925,20.212684054817437
Uttar Pradesh,2019,3,gorakhpur district,1301866,2600290226.3257475,14.079309177867382,21.678888901254087
Uttar Pradesh,2019,3,unnao district,356473,503877920.0297375,12.784013779642962,20.037844574531896
Uttar Pradesh,2019,3,prayagraj district,2766837,4091292783.6421504,14.833215348468652,22.132126841077177
Uttar Pradesh,2019,3,sonbhadra district,419238,829425996.8621877,12.946194056735573,20.536244449464487
Uttar Pradesh,2019,3,ghazipur district,582438,1046180128.5320454,13.27497802098885,20.76841139477282
Uttar Pradesh,2019,3,farrukhabad district,254048,416393130.76567614,12.44527850452484,19.847140397848737
Uttar Pradesh,2019,3,kannauj district,202155,322378590.14869845,12.216790008871369,19.591237158664295
Uttar Pradesh,2019,3,azamgarh district,614200,1166995387.2236562,13.32807588698886,20.87769823756406
Uttar Pradesh,2019,3,ayodhya district,460000,840285142.6835718,13.038981768465277,20.549251847775306
Uttar Pradesh,2019,3,deoria district,630682,1159986105.432581,13.354557052526703,20.871673863917586
Uttar Pradesh,2019,3,ghaziabad district,6466390,8384891301.42561,15.682128550945052,22.849697268682053
Uttar Pradesh,2019,4,amethi district,385496,683646970.1812466,12.862286095796799,20.342952216882214
Uttar Pradesh,2019,4,siddharthnagar district,404440,1106226161.274441,12.910258673205336,20.82422020492378
Uttar Pradesh,2019,4,auraiya district,296077,549636189.7449863,12.598374834612056,20.124767144129944
Uttar Pradesh,2019,4,sambhal district,224755,483387045.50147307,12.322766199027452,19.996328227160195
Uttar Pradesh,2019,4,kanpur nagar district,3438636,6283713197.57716,15.050585439090153,22.561226916192766
Uttar Pradesh,2019,4,aligarh district,1161353,2034279415.2708368,13.965096262701012,21.433407497444282
Uttar Pradesh,2019,4,mahoba district,137733,244474408.0863072,11.833072307421055,19.31462119099722
Uttar Pradesh,2019,4,lucknow district,14205324,30191564282.33124,16.469127381880423,24.130828393908164
Uttar Pradesh,2019,4,sant kabeer nagar district,304918,749871481.5486368,12.627798166983231,20.43541239187603
Uttar Pradesh,2019,4,hathras district,314326,584110065.0207132,12.658185942876825,20.185599990535955
Uttar Pradesh,2019,4,budaun district,298062,533875756.7647765,12.60505679753865,20.095673704619212
Uttar Pradesh,2019,4,moradabad district,686463,1469709142.4561715,13.43930760616085,21.10833035588502
Uttar Pradesh,2019,4,kushinagar district,992091,2182627277.826824,13.807570115930684,21.503795161424062
Uttar Pradesh,2019,4,baghpat district,431728,848871037.413548,12.975551039296642,20.559417833342625
Uttar Pradesh,2019,4,shahjahanpur district,379896,668190077.1501824,12.847652810033685,20.320083237657215
Uttar Pradesh,2019,4,muzaffarnagar district,619496,1229126610.3300664,13.336661523210473,20.929569681207184
Uttar Pradesh,2019,4,ambedkar nagar district,499240,779836279.3967726,13.12084222103239,20.474594557406935
Uttar Pradesh,2019,4,bahraich district,341814,644249415.539638,12.742022008450316,20.283596500301364
Uttar Pradesh,2019,4,jalaun district,334493,586293724.4664252,12.7203712315751,20.189331458255165
Uttar Pradesh,2019,4,rampur district,324874,631324138.7649697,12.69119269383209,20.26332997920589
Uttar Pradesh,2019,4,ballia district,727597,1427288854.0797868,13.49750260247302,21.079042575475263
Uttar Pradesh,2019,4,shravasti district,78564,164110483.56702596,11.271668858229091,18.916050439254516
Uttar Pradesh,2019,4,kasganj district,180784,331913103.5134749,12.105058227449028,19.620383756216615
Uttar Pradesh,2019,4,varanasi district,4217796,5004637433.780641,15.254823274697646,22.333630806286564
Uttar Pradesh,2019,4,gautam buddha nagar district,16003102,17701548866.812836,16.588293136412727,23.59691797929731
Uttar Pradesh,2019,4,basti district,530218,1224897525.9800131,13.181043521713828,20.926123025182843
Uttar Pradesh,2019,4,shamli district,265095,564166990.4436123,12.487843531292008,20.150860847985435
Uttar Pradesh,2019,4,maharajganj district,527206,1179282302.0661354,13.175346642985794,20.888171871796004
Uttar Pradesh,2019,4,etawah district,388969,635011988.0541148,12.871254927908335,20.26915443550414
Uttar Pradesh,2019,4,etah district,250439,517291347.6840617,12.430970656878905,20.064116808918655
Uttar Pradesh,2019,4,banda district,228010,371197107.7428308,12.337144766623894,19.732243767204885
Uttar Pradesh,2019,4,bijnor district,602847,1154559917.6424184,13.309418712170796,20.86698508462598
Uttar Pradesh,2019,4,hardoi district,372586,595858258.2137665,12.828223162638022,20.205513374956556
Uttar Pradesh,2019,4,balrampur district,221392,574617451.683623,12.307690164909166,20.16921507593064
Uttar Pradesh,2019,4,amroha district,327146,685979996.2329844,12.698161833415861,20.34635902525477
Uttar Pradesh,2019,4,pilibhit district,296345,450680196.8884482,12.59927959513169,19.92626854812987
Uttar Pradesh,2019,4,mainpuri district,297692,543268880.1196997,12.603814673952163,20.11311493051384
Uttar Pradesh,2019,4,kanpur dehat district,275199,556156087.6627556,12.525249751313794,20.136559546023058
Uttar Pradesh,2019,4,jaunpur district,1023077,1995246393.85806,13.838325310918412,21.4140333853553
Uttar Pradesh,2019,4,kaushambi district,160586,306394890.34353673,11.986584903594132,19.54038531926717
Uttar Pradesh,2019,4,hapur district,565080,1017699184.239132,13.244722593025601,20.740810214588812
Uttar Pradesh,2019,4,hamirpur district,194650,322746376.94687164,12.178958353038603,19.592377362056745
Uttar Pradesh,2019,4,meerut district,1820166,3435708382.415326,14.414438263684918,21.95748896622548
Uttar Pradesh,2019,4,mathura district,1095818,2108793175.9608076,13.907011674306716,21.46938166628506
Uttar Pradesh,2019,4,chitrakoot district,129557,237569148.2636272,11.771876217722333,19.28596928964656
Uttar Pradesh,2019,4,lalitpur district,249170,415147911.20848274,12.425890673415807,19.844145427245667
Uttar Pradesh,2019,4,mau district,445877,763508021.0427756,13.00779840821323,20.453434188190272
Uttar Pradesh,2019,4,mirzapur district,494142,865550749.7664909,13.110578204257111,20.578876567217925
Uttar Pradesh,2019,4,bulandshahr district,865523,1612998002.6328402,13.67108922747986,21.201360397795376
Uttar Pradesh,2019,4,gonda district,502501,1216112969.3951266,13.12735290896314,20.918925518638318
Uttar Pradesh,2019,4,jhansi district,995155,1815504488.3189025,13.81065378290293,21.319629221037534
Uttar Pradesh,2019,4,chandauli district,535326,775048803.765221,13.19063118609677,20.468436557935217
Uttar Pradesh,2019,4,bhadohi district,335341,559967190.8394852,12.722903203535424,20.143388752190504
Uttar Pradesh,2019,4,pratapgarh district,530239,992265221.522102,13.181083127280115,20.715500989920066
Uttar Pradesh,2019,4,saharanpur district,1147871,1861376501.3353348,13.953419480209762,21.344582105447596
Uttar Pradesh,2019,4,bara banki district,480765,764562635.4137859,13.083133864212327,20.45481450988417
Uttar Pradesh,2019,4,bareilly district,1342436,2179671438.615908,14.10999643197554,21.50243998615734
Uttar Pradesh,2019,4,sitapur district,717451,691802381.6676625,13.483459931600935,20.354810897172694
Uttar Pradesh,2019,4,sultanpur district,517126,914129745.175356,13.156041837530275,20.633483072489934
Uttar Pradesh,2019,4,agra district,1992945,3485238496.7261944,14.505124002226081,21.971802314032868
Uttar Pradesh,2019,4,fatehpur district,293982,535822800.9610729,12.591273819956728,20.09931406915455
Uttar Pradesh,2019,4,rae bareli district,417255,762711366.4525826,12.941452824675771,20.452390229937517
Uttar Pradesh,2019,4,firozabad district,495365,882939644.183182,13.113050143561754,20.598767403098623
Uttar Pradesh,2019,4,kheri district,649222,793591341.0311613,13.383530001910376,20.492079202876372
