State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Pincode_log,Transaction_count_log,Transaction_amount_log
Chhattisgarh,2020,3,495001.0,696692,1191326273.0870118,13.112315061750808,13.454098698248107,20.89833303865803
Chhattisgarh,2020,3,497001.0,513473,988159635.3272356,13.116347317149176,13.148952726637294,20.711354816878284
Chhattisgarh,2020,3,491001.0,469652,707693501.9197738,13.104201443434462,13.059747273903959,20.377521651033778
Chhattisgarh,2020,3,490023.0,463152,643696441.4135771,13.10220760776073,13.045810572928275,20.282737808676938
Chhattisgarh,2020,3,490006.0,409697,538137939.7460059,13.1021729149098,12.923173141077106,20.10362547884278
Chhattisgarh,2020,3,491441.0,370246,639299659.904967,13.105097170672138,12.821922928560546,20.275883853756472
Chhattisgarh,2020,3,496005.0,354221,689205706.4188439,13.114341286301416,12.777676291110923,20.351050342355745
Chhattisgarh,2020,3,495660.0,318783,578159036.7380313,13.113645486784606,12.672265899507739,20.175359538855613
Chhattisgarh,2020,4,492009.0,1955063,3901827452.842137,13.106252287990063,14.485932975946326,22.084710857985616
Chhattisgarh,2020,4,492001.0,1727068,2811515596.805071,13.106236027992704,14.361935730991755,21.75698953318428
Chhattisgarh,2020,4,495001.0,1213230,2066193700.6311505,13.112315061750808,14.008796782482918,21.44897395960484
Chhattisgarh,2020,4,497001.0,828474,1614662483.7276986,13.116347317149176,13.627340733340638,21.202391783376008
Chhattisgarh,2020,4,490023.0,778245,1122723104.3727932,13.10220760776073,13.56479666361248,20.83902291451074
Chhattisgarh,2020,4,491001.0,772474,1206813518.7601233,13.104201443434462,13.5573536302297,20.911249267340995
Chhattisgarh,2020,4,490006.0,699714,884676392.8043678,13.1021729149098,13.458426959108923,20.600732478254898
Chhattisgarh,2020,4,491441.0,569298,1008624236.4577056,13.105097170672138,13.252159301846756,20.7318530971196
Chhattisgarh,2020,4,496005.0,519415,1028834647.3652802,13.114341286301416,13.1604584572701,20.751692588335143
Chhattisgarh,2020,4,495450.0,510869,865967961.4661187,13.113221719487045,13.143868476241702,20.579358469844788
Chhattisgarh,2021,1,492009.0,3152697,5281456698.639032,13.106252287990063,14.96376883495602,22.38746778650772
Chhattisgarh,2021,1,492001.0,2062104,3156983782.787228,13.106236027992704,14.539237378756614,21.872882909602904
Chhattisgarh,2021,1,495001.0,1558405,2376898658.800415,13.112315061750808,14.259173420284151,21.58906239033922
Chhattisgarh,2021,1,497001.0,957928,1823147805.7569232,13.116347317149176,13.7725278975524,21.323830407665056
Chhattisgarh,2021,1,491001.0,872723,1294441361.2765474,13.104201443434462,13.679373487794376,20.98134505777262
Chhattisgarh,2021,1,490023.0,869244,1154015806.2811897,13.10220760776073,13.67537914734413,20.86651370188929
Chhattisgarh,2021,1,490006.0,774112,914211871.5270494,13.1021729149098,13.559471844945795,20.633572909477724
Chhattisgarh,2021,1,491441.0,653315,1122704843.7664142,13.105097170672138,13.389814680920377,20.83900664981038
Chhattisgarh,2021,1,495450.0,595796,973484691.251247,13.113221719487045,13.29765360557648,20.69639265717907
Chhattisgarh,2021,1,496005.0,593116,1184774545.5928895,13.114341286301416,13.293145274363976,20.892818336548732
Chhattisgarh,2021,2,492009.0,3531665,6237261109.571448,13.106252287990063,15.077279989095597,22.55380699822392
Chhattisgarh,2021,2,492001.0,1790662,3080777232.7858667,13.106236027992704,14.398095941848027,21.848447750404514
Chhattisgarh,2021,2,495001.0,1455312,2510462991.251886,13.112315061750808,14.190730868589954,21.643733031745786
Chhattisgarh,2021,2,497001.0,1031909,2008561517.648296,13.116347317149176,13.846921042841137,21.420684639946938
Chhattisgarh,2021,2,491001.0,837157,1364714087.7809932,13.104201443434462,13.637766906553129,21.034210784142527
Chhattisgarh,2021,2,490023.0,763575,1174072727.567776,13.10220760776073,13.545766630643506,20.883744504958095
Chhattisgarh,2021,2,491441.0,740582,1310602405.6028762,13.105097170672138,13.51519164254841,20.993752720065373
Chhattisgarh,2021,2,495450.0,704041,1132961727.260648,13.113221719487045,13.464591872080739,20.848101038422296
Chhattisgarh,2021,2,490006.0,668949,946046519.1898482,13.1021729149098,13.413463103020613,20.66780230042641
Chhattisgarh,2021,2,496005.0,645183,1216389122.6233206,13.114341286301416,13.37728927646697,20.919152571457953
Chhattisgarh,2021,3,492009.0,5612983,8770212351.408337,13.106252287990063,15.540592865236336,22.89462685642486
Chhattisgarh,2021,3,492001.0,3200184,4768793686.020849,13.106236027992704,14.978718866116893,22.285359213850672
Chhattisgarh,2021,3,495001.0,2572993,3734896539.733769,13.112315061750808,14.760580370700522,22.040985954942386
Chhattisgarh,2021,3,497001.0,1635520,2760462757.7578797,13.116347317149176,14.307471354562052,21.738664168475427
Chhattisgarh,2021,3,491001.0,1305695,1938305539.075568,13.104201443434462,14.082246024025238,21.38507999489018
Chhattisgarh,2021,3,490023.0,1253256,1704542436.5901656,13.10220760776073,14.041255522666653,21.256562546029123
Chhattisgarh,2021,3,491441.0,1124790,1803320186.798345,13.105097170672138,13.9331069095296,21.31289535097981
Chhattisgarh,2021,3,490006.0,1096245,1299467876.0104809,13.1021729149098,13.907401261654707,20.985220691471305
Chhattisgarh,2021,3,496005.0,1006702,1784048704.1108124,13.114341286301416,13.822190199404723,21.302151171242123
Chhattisgarh,2021,3,495450.0,1004357,1500182581.1138833,13.113221719487045,13.81985809372029,21.128852658389796
Chhattisgarh,2021,4,492009.0,8304401,12964571702.987217,13.106252287990063,15.932296173202616,23.285486220527297
Chhattisgarh,2021,4,492001.0,4178829,6231047914.337536,13.106236027992704,15.245541621712738,22.552810360149536
Chhattisgarh,2021,4,495001.0,3644800,4999084676.501506,13.112315061750808,15.108812052235,22.332520667922424
Chhattisgarh,2021,4,497001.0,2276401,3766123278.042672,13.116347317149176,14.638106245001117,22.04931200112322
Chhattisgarh,2021,4,491001.0,1687886,2560648248.895311,13.104201443434462,14.338987416312388,21.663526285607276
Chhattisgarh,2021,4,490023.0,1599521,2248105461.586821,13.10220760776073,14.285214767388368,21.533353681394722
Chhattisgarh,2021,4,490006.0,1410015,1732682082.0393152,13.1021729149098,14.159110900595637,21.27293638136413
Chhattisgarh,2021,4,491441.0,1395385,2296675958.189373,13.105097170672138,14.148680920823647,21.554728678951435
Chhattisgarh,2021,4,495450.0,1373013,2011514280.4747248,13.113221719487045,14.132518153022836,21.42215364874464
Chhattisgarh,2021,4,496005.0,1357792,2314581216.562727,13.114341286301416,14.121370408948396,21.562494608147333
Chhattisgarh,2022,1,492009.0,8604266,13265608315.34198,13.106252287990063,15.967768684744964,23.308440682161002
Chhattisgarh,2022,1,492001.0,4654685,6852734645.639161,13.106236027992704,15.35338479723071,22.647913627895587
Chhattisgarh,2022,1,495001.0,4183815,5693220429.873732,13.112315061750808,15.246734067688152,22.46254190562366
Chhattisgarh,2022,1,497001.0,2608953,4270065647.0031033,13.116347317149176,14.774459549391635,22.174895038074176
Chhattisgarh,2022,1,491001.0,1854312,2829231024.442624,13.104201443434462,14.433024295739285,21.763270788866432
Chhattisgarh,2022,1,490023.0,1719478,2432156635.4437118,13.10220760776073,14.357531314355628,21.612044204997616
Chhattisgarh,2022,1,491441.0,1691392,2775775912.1836176,13.105097170672138,14.341062416509448,21.744196153055874
Chhattisgarh,2022,1,496005.0,1601573,2711974013.620237,13.114341286301416,14.286496829259136,21.720942624980214
Chhattisgarh,2022,1,495450.0,1580837,2356394521.081302,13.113221719487045,14.273465011572272,21.580398542486588
Chhattisgarh,2022,1,490006.0,1506932,1842102092.859753,13.1021729149098,14.225586353830119,21.334173198248912
Chhattisgarh,2022,2,492009.0,10025789,14968791943.376331,13.106252287990063,16.120671231301866,23.429233333616395
Chhattisgarh,2022,2,492001.0,5744280,8305059645.430582,13.106236027992704,15.56371513504023,22.840130761855907
Chhattisgarh,2022,2,495001.0,5047637,6711325493.698645,13.112315061750808,15.434430770950367,22.627062308466044
Chhattisgarh,2022,2,497001.0,3135705,4960730023.337443,13.116347317149176,14.95836458715013,22.324818748977506
Chhattisgarh,2022,2,491001.0,2225450,3310540189.1548705,13.104201443434462,14.615469700324283,21.920377212160297
Chhattisgarh,2022,2,491441.0,2038818,3271780605.9574466,13.105097170672138,14.52788078613183,21.90860020146983
Chhattisgarh,2022,2,490023.0,2019053,2822637782.1193137,13.10220760776073,14.518139147569551,21.760937668427935
Chhattisgarh,2022,2,496005.0,1915479,3114215340.965275,13.114341286301416,14.465478279867757,21.85924306049307
Chhattisgarh,2022,2,495450.0,1858110,2704576938.698612,13.113221719487045,14.43507040004803,21.71821133727141
Chhattisgarh,2022,2,494001.0,1760773,3011347187.158378,13.11029282045951,14.381263475137704,21.825653386061912
Chhattisgarh,2022,3,490025.0,27709655,34710838372.56677,13.102211689193476,17.13729146638273,24.270317820160415
Chhattisgarh,2022,3,492009.0,18534055,24688727453.17412,13.106252287990063,16.735120408643525,23.929612597994016
Chhattisgarh,2022,3,495001.0,7363455,9209001744.809237,13.112315061750808,15.812039809905398,22.94344729315345
Chhattisgarh,2022,3,492001.0,5867095,8079859406.743408,13.106236027992704,15.584870180038706,22.81264030917251
Chhattisgarh,2022,3,497001.0,3136275,4516205218.110838,13.116347317149176,14.958546347934307,22.23093792465282
Chhattisgarh,2022,3,491001.0,2646597,3636063295.406333,13.104201443434462,14.788785221790631,22.014167421087667
Chhattisgarh,2022,3,496005.0,2585964,3726179905.5455694,13.114341286301416,14.765608917103352,22.038649391788837
Chhattisgarh,2022,3,491335.0,2229725,2939210017.3994675,13.104881455187813,14.617388817446313,21.801406680625462
Chhattisgarh,2022,3,490023.0,2010684,2697551621.133429,13.10220760776073,14.513985520654316,21.715610391570895
Chhattisgarh,2022,3,491441.0,1999983,3010066819.409458,13.105097170672138,14.508649238488093,21.825228114600154
Chhattisgarh,2022,4,490025.0,30367292,39832838087.7527,13.102211689193476,17.228876666105265,24.40795748662913
Chhattisgarh,2022,4,492009.0,14547843,20802250141.53089,13.106252287990063,16.49295329316936,23.758326997683955
Chhattisgarh,2022,4,495001.0,8943347,11284431848.378153,13.112315061750808,16.006420461872672,23.14668990021331
Chhattisgarh,2022,4,491001.0,7147574,9554105321.34933,13.104201443434462,15.782283556395383,22.980236775649665
Chhattisgarh,2022,4,492001.0,6598984,9056995537.72467,13.106236027992704,15.70242625575283,22.92680328365109
Chhattisgarh,2022,4,497001.0,3746038,5374539443.774867,13.116347317149176,15.136209306088483,22.404938722409884
Chhattisgarh,2022,4,491441.0,2530455,3800881016.686203,13.105097170672138,14.743909686431321,22.058498723302876
Chhattisgarh,2022,4,496005.0,2431930,3586810453.649658,13.114341286301416,14.704195738759223,22.00052919151591
Chhattisgarh,2022,4,490023.0,2275958,3067299957.112148,13.10220760776073,14.637911620631026,21.844063518767467
Chhattisgarh,2022,4,494001.0,2186179,3377164484.485155,13.11029282045951,14.597665829087202,21.940302284443856
Dadra and Nagar Haveli and Daman and Diu,2018,1,396230.0,77416,87636730.73288153,12.889750129713693,11.256948756560778,18.288710768628356
Dadra and Nagar Haveli and Daman and Diu,2018,1,396210.0,31807,45382419.026559845,12.889699652705959,10.367441670330306,17.63063534190142
Dadra and Nagar Haveli and Daman and Diu,2018,1,396215.0,18076,17620423.0517951,12.889712272196764,9.802340370531171,16.684569187934084
Dadra and Nagar Haveli and Daman and Diu,2018,1,396235.0,15322,18170368.09382151,12.889762748567524,9.637044983076766,16.715302698495254
Dadra and Nagar Haveli and Daman and Diu,2018,1,362520.0,2681,3815255.60658864,12.800834924168718,7.893945138235959,15.154518220872687
Dadra and Nagar Haveli and Daman and Diu,2018,1,362571.0,1724,1778092.850357738,12.800975596167362,7.452402451223638,14.39105191549098
Dadra and Nagar Haveli and Daman and Diu,2018,1,362540.0,1020,628046.8778566738,12.80089009201691,6.927557906278317,13.35037008893303
Dadra and Nagar Haveli and Daman and Diu,2018,1,396220.0,335,413961.2749699699,12.889724891528317,5.814130531825066,12.933527709712553
Dadra and Nagar Haveli and Daman and Diu,2018,1,362570.0,168,213086.59438582064,12.800972838083071,5.123963979403259,12.269453908486264
Dadra and Nagar Haveli and Daman and Diu,2018,2,396230.0,107488,158175937.8700928,12.889750129713693,11.585134492412019,18.87921850229902
Dadra and Nagar Haveli and Daman and Diu,2018,2,396210.0,42931,72414096.31243189,12.889699652705959,10.667349454681297,18.097911538852227
Dadra and Nagar Haveli and Daman and Diu,2018,2,396215.0,24403,31388224.686525453,12.889712272196764,10.102461354543133,17.261943370561387
Dadra and Nagar Haveli and Daman and Diu,2018,2,396235.0,21154,28750904.67670025,12.889762748567524,9.959584291887998,17.174179791728218
Dadra and Nagar Haveli and Daman and Diu,2018,2,362520.0,3563,6593600.730532296,12.800834924168718,8.178358165605836,15.701610150360832
Dadra and Nagar Haveli and Daman and Diu,2018,2,362571.0,1690,2467269.461487418,12.800975596167362,7.432483807917119,14.718622615929952
Dadra and Nagar Haveli and Daman and Diu,2018,2,362540.0,881,1471603.4288316348,12.80089009201691,6.78105762593618,14.201863132212512
Dadra and Nagar Haveli and Daman and Diu,2018,2,396220.0,371,605000.9332907782,12.889724891528317,5.916202062607435,13.312985279641174
Dadra and Nagar Haveli and Daman and Diu,2018,2,362570.0,145,204133.5562592716,12.800972838083071,4.976733742420574,12.226529746157402
Dadra and Nagar Haveli and Daman and Diu,2018,3,396230.0,147182,231027621.23926872,12.889750129713693,11.899425195191089,19.258047833802216
Dadra and Nagar Haveli and Daman and Diu,2018,3,396210.0,64474,105714782.7366016,12.889699652705959,11.074017320741712,18.47625529665857
Dadra and Nagar Haveli and Daman and Diu,2018,3,396215.0,39682,54371575.11900766,12.889712272196764,10.588652963354416,17.811352059072302
Dadra and Nagar Haveli and Daman and Diu,2018,3,396235.0,30669,42233803.974851705,12.889762748567524,10.331007651425123,17.55873150040138
Dadra and Nagar Haveli and Daman and Diu,2018,3,362520.0,4313,8991943.769468328,12.800834924168718,8.369388996647842,16.011839597700632
Dadra and Nagar Haveli and Daman and Diu,2018,3,362571.0,1576,3597045.1004293105,12.800975596167362,7.362645270417825,15.095623260944809
Dadra and Nagar Haveli and Daman and Diu,2018,3,362540.0,977,899273.6644538083,12.80089009201691,6.884486652042782,13.709342676978988
Dadra and Nagar Haveli and Daman and Diu,2018,3,396220.0,481,507453.9523478975,12.889724891528317,6.175867270105761,13.137161251491618
Dadra and Nagar Haveli and Daman and Diu,2018,3,362570.0,221,296096.12174656213,12.800972838083071,5.3981627015177525,12.598439416221272
Dadra and Nagar Haveli and Daman and Diu,2018,4,396230.0,205341,336872613.47805977,12.889750129713693,12.232427290812852,19.635215415307258
Dadra and Nagar Haveli and Daman and Diu,2018,4,396210.0,91229,159795360.8732372,12.889699652705959,11.421128107972857,18.88940456004424
Dadra and Nagar Haveli and Daman and Diu,2018,4,396215.0,54969,78880028.90316722,12.889712272196764,10.914524668948285,18.18343863467805
Dadra and Nagar Haveli and Daman and Diu,2018,4,396235.0,42234,62561669.93918641,12.889762748567524,10.650980862836187,17.951663347246384
Dadra and Nagar Haveli and Daman and Diu,2018,4,362520.0,5233,11360873.230397746,12.800834924168718,8.562740006372207,16.24568583717606
Dadra and Nagar Haveli and Daman and Diu,2018,4,362571.0,2903,5648464.117692966,12.800975596167362,7.97349996402463,15.546894228591626
Dadra and Nagar Haveli and Daman and Diu,2018,4,362540.0,1096,1951463.459502072,12.80089009201691,6.999422467507961,14.484090141113937
Dadra and Nagar Haveli and Daman and Diu,2018,4,396220.0,807,1388769.2838886275,12.889724891528317,6.693323668269949,14.143928505627962
Dadra and Nagar Haveli and Daman and Diu,2018,4,362570.0,270,291373.5157545934,12.800972838083071,5.598421958998375,12.582361282389755
Dadra and Nagar Haveli and Daman and Diu,2019,1,396230.0,320483,421520724.75977975,12.889750129713693,12.677584511814393,19.859379503259774
Dadra and Nagar Haveli and Daman and Diu,2019,1,396210.0,145955,208892938.21637568,12.889699652705959,11.891053634003098,19.157332421342556
Dadra and Nagar Haveli and Daman and Diu,2019,1,396215.0,112511,105539374.98606506,12.889712272196764,11.630806273624454,18.47459466386689
Dadra and Nagar Haveli and Daman and Diu,2019,1,396235.0,65730,84032725.73878577,12.889762748567524,11.093310721257621,18.24671687306468
