State,Year,Quarter,Pincode,RegisteredUsers,Pincode_log,RegisteredUsers_log
Telangana,2019,4,500055,137330,13.122473371354772,11.830142067524328
Telangana,2019,4,500008,136530,13.12237937727633,11.824299649678798
Telangana,2019,4,500039,131225,13.122441374362486,11.7846686861205
Telangana,2019,4,500037,127455,13.122437374666465,11.755518640105752
Telangana,2019,4,500016,124539,13.12239537689234,11.732374198845466
Telangana,2019,4,500032,120627,13.122427375356416,11.700458418814716
Telangana,2019,4,502032,119900,13.12641914166216,11.694413341015606
Telangana,2020,1,500072,296003,13.122507367037324,12.598124868389972
Telangana,2020,1,500018,179037,13.122399376756345,12.095347767373196
Telangana,2020,1,505001,177789,13.132315688453556,12.088352732881491
Telangana,2020,1,500008,150197,13.12237937727633,11.91970304474386
Telangana,2020,1,500055,148821,13.122473371354772,11.910499520455621
Telangana,2020,1,500039,140426,13.122441374362486,11.852435938614374
Telangana,2020,1,500037,137674,13.122437374666465,11.832643850621462
Telangana,2020,1,500016,131969,13.12239537689234,11.790322325502435
Telangana,2020,1,502032,128750,13.12641914166216,11.765627818525983
Telangana,2020,1,500032,127812,13.122427375356416,11.758315713231166
Telangana,2020,2,500072,309469,13.122507367037324,12.642613204539396
Telangana,2020,2,505001,191796,13.132315688453556,12.164187586156654
Telangana,2020,2,500018,190988,13.122399376756345,12.159965877829924
Telangana,2020,2,500008,161851,13.12237937727633,11.994431437895699
Telangana,2020,2,500055,158980,13.122473371354772,11.976533687127104
Telangana,2020,2,500039,148574,13.122441374362486,11.908838429604774
Telangana,2020,2,500037,147485,13.122437374666465,11.901481754675478
Telangana,2020,2,502032,137595,13.12641914166216,11.832069866611866
Telangana,2020,2,500016,137551,13.12239537689234,11.8317500364099
Telangana,2020,2,506002,135673,13.134295900830962,11.818002857713687
Telangana,2020,3,500072,328018,13.122507367037324,12.700823763909316
Telangana,2020,3,505001,207595,13.132315688453556,12.243344345205408
Telangana,2020,3,500018,206235,13.122399376756345,12.236771574279445
Telangana,2020,3,500008,177153,13.12237937727633,12.084769044951242
Telangana,2020,3,500055,171640,13.122473371354772,12.053154539105462
Telangana,2020,3,500039,159071,13.122441374362486,11.977105922413163
Telangana,2020,3,500037,158992,13.122437374666465,11.976609165471144
Telangana,2020,3,502032,148439,13.12641914166216,11.907929378423198
Telangana,2020,3,506002,146501,13.134295900830962,11.89478753335453
Telangana,2020,3,500016,145433,13.12239537689234,11.887470778440047
Telangana,2020,4,500072,350832,13.122507367037324,12.768062755388282
Telangana,2020,4,505001,224585,13.132315688453556,12.322009533659976
Telangana,2020,4,500018,223960,13.122399376756345,12.319222743462829
Telangana,2020,4,500008,196413,13.12237937727633,12.187974864157974
Telangana,2020,4,500055,185974,13.122473371354772,12.133362157978276
Telangana,2020,4,500037,172249,13.122437374666465,12.056696383343814
Telangana,2020,4,500039,170938,13.122441374362486,12.049056196639864
Telangana,2020,4,502032,160918,13.12641914166216,11.988650197450571
Telangana,2020,4,506002,158383,13.134295900830962,11.972771429370589
Telangana,2020,4,500013,157587,13.122389377066334,11.967732965694006
Telangana,2021,1,500072,375272,13.122507367037324,12.835406375358792
Telangana,2021,1,505001,240644,13.132315688453556,12.391073941945889
Telangana,2021,1,500018,240435,13.122399376756345,12.390205061728091
Telangana,2021,1,500008,211989,13.12237937727633,12.26428966551553
Telangana,2021,1,500055,200132,13.122473371354772,12.206732427825958
Telangana,2021,1,500037,185174,13.122437374666465,12.129051202569892
Telangana,2021,1,500039,183186,13.122441374362486,12.118257309088095
Telangana,2021,1,502032,172567,13.12641914166216,12.058540845840648
Telangana,2021,1,506002,169755,13.134295900830962,12.042111500068152
Telangana,2021,1,500013,169256,13.122389377066334,12.039167640663154
Telangana,2021,2,500072,398987,13.122507367037324,12.896684113887579
Telangana,2021,2,505001,256261,13.132315688453556,12.453951735342693
Telangana,2021,2,500018,255966,13.122399376756345,12.452799902141338
Telangana,2021,2,500008,225800,13.12237937727633,12.327404930697698
Telangana,2021,2,500055,213471,13.122473371354772,12.271256271043166
Telangana,2021,2,500037,197484,13.122437374666465,12.193412847383383
Telangana,2021,2,500039,195017,13.122441374362486,12.180842013233153
Telangana,2021,2,502032,183754,13.12641914166216,12.121353185545631
Telangana,2021,2,506002,180657,13.134295900830962,12.104355484787146
Telangana,2021,2,500013,180244,13.122389377066334,12.10206676749192
Telangana,2021,3,500072,425197,13.122507367037324,12.960307869921747
Telangana,2021,3,505001,273576,13.132315688453556,12.519334741584725
Telangana,2021,3,500018,273534,13.122399376756345,12.519181207560186
Telangana,2021,3,500008,241011,13.12237937727633,12.392597854584702
Telangana,2021,3,500055,228448,13.122473371354772,12.339063892302187
Telangana,2021,3,500037,211348,13.122437374666465,12.261261342974056
Telangana,2021,3,500039,208214,13.122441374362486,12.246321675937837
Telangana,2021,3,502032,196266,13.12641914166216,12.187226160983794
Telangana,2021,3,506002,193005,13.134295900830962,12.1704713742872
Telangana,2021,3,500013,192437,13.122389377066334,12.167524106417297
Telangana,2021,4,500072,451595,13.122507367037324,13.020541039451444
Telangana,2021,4,500018,290965,13.122399376756345,12.580958264005933
Telangana,2021,4,505001,290945,13.132315688453556,12.580889524853804
Telangana,2021,4,500008,256260,13.12237937727633,12.453947833063568
Telangana,2021,4,500055,243565,13.122473371354772,12.403139126334263
Telangana,2021,4,500037,225355,13.122437374666465,12.32543221558066
Telangana,2021,4,500039,221494,13.122441374362486,12.308150780064322
Telangana,2021,4,502032,208820,13.12641914166216,12.249227915844102
Telangana,2021,4,506002,205418,13.134295900830962,12.232802206522072
Telangana,2021,4,500013,204597,13.122389377066334,12.228797469635566
Telangana,2022,1,500072,476073,13.122507367037324,13.073326482799446
Telangana,2022,1,505001,307339,13.132315688453556,12.635706651878515
Telangana,2022,1,500018,307198,13.122399376756345,12.635247769817795
Telangana,2022,1,500008,270516,13.12237937727633,12.508086525242133
Telangana,2022,1,500055,257896,13.122473371354772,12.460311681861603
Telangana,2022,1,500037,238487,13.122437374666465,12.382070080487427
Telangana,2022,1,500039,233903,13.122441374362486,12.362661778484032
Telangana,2022,1,502032,220570,13.12641914166216,12.303970383806634
Telangana,2022,1,506002,217091,13.134295900830962,12.288071899456641
Telangana,2022,1,500013,215918,13.122389377066334,12.282653984959103
Telangana,2022,2,500072,499269,13.122507367037324,13.120900307639538
Telangana,2022,2,505001,322881,13.132315688453556,12.685039113268452
Telangana,2022,2,500018,322687,13.122399376756345,12.684438092134071
Telangana,2022,2,500008,283921,13.12237937727633,12.556451309433083
Telangana,2022,2,500055,271404,13.122473371354772,12.511363764667811
Telangana,2022,2,500037,251090,13.122437374666465,12.433566719581641
Telangana,2022,2,500039,245702,13.122441374362486,12.411874698484281
Telangana,2022,2,502032,231698,13.12641914166216,12.35319007853168
Telangana,2022,2,506002,228268,13.134295900830962,12.338275656245996
Telangana,2022,2,500013,226654,13.122389377066334,12.331179904569762
Telangana,2022,3,500072,523196,13.122507367037324,13.167711433835962
Telangana,2022,3,505001,339255,13.132315688453556,12.734507315982022
Telangana,2022,3,500018,338708,13.122399376756345,12.73289365824939
Telangana,2022,3,500008,297749,13.12237937727633,12.604006128689656
Telangana,2022,3,500055,285477,13.122473371354772,12.561916744412722
Telangana,2022,3,500037,264160,13.122437374666465,12.484310259153954
Telangana,2022,3,500039,257830,13.122441374362486,12.460055731995356
Telangana,2022,3,502032,243213,13.12641914166216,12.401692881592906
Telangana,2022,3,506002,239974,13.134295900830962,12.388285863122316
Telangana,2022,3,500013,237793,13.122389377066334,12.379155826304295
Telangana,2022,4,500072,547282,13.122507367037324,13.212719487864687
Telangana,2022,4,505001,355528,13.132315688453556,12.781359287430455
Telangana,2022,4,500018,354983,13.122399376756345,12.779825179986975
Telangana,2022,4,500008,311735,13.12237937727633,12.64990874690755
Telangana,2022,4,500055,299618,13.122473371354772,12.610263608927273
Telangana,2022,4,500037,277467,13.122437374666465,12.533457286178292
Telangana,2022,4,500039,270128,13.122441374362486,12.506651199716975
Telangana,2022,4,502032,254815,13.12641914166216,12.44829307064912
Telangana,2022,4,506002,251886,13.134295900830962,12.436731883186047
Telangana,2022,4,500013,249027,13.122389377066334,12.425316603303273
Tripura,2018,1,799001,5309,13.591117476312084,8.57715877258367
Tripura,2018,1,799003,3658,13.59111997943473,8.204671828950811
Tripura,2018,1,799006,2495,13.591123734106949,7.822044008185619
Tripura,2018,1,799007,2179,13.591124985661224,7.68662133494462
Tripura,2018,1,799002,2177,13.59111872787419,7.685703061234547
Tripura,2018,1,799004,1852,13.591121230993704,7.524021415206125
Tripura,2018,1,799114,1733,13.59125889291876,7.457609289715606
Tripura,2018,1,799102,1720,13.59124387617509,7.450079569807499
Tripura,2018,1,799155,1491,13.591310198424916,7.307202314764738
Tripura,2018,1,799205,1320,13.591372762553167,7.1853870155804165
Tripura,2018,2,799001,7739,13.591117476312084,8.95402775927046
Tripura,2018,2,799003,5560,13.59111997943473,8.623353387244627
Tripura,2018,2,799006,3607,13.591123734106949,8.19063168090354
Tripura,2018,2,799002,3184,13.59111872787419,8.065893546964274
Tripura,2018,2,799007,3184,13.591124985661224,8.065893546964274
Tripura,2018,2,799004,2819,13.591121230993704,7.9441374911141125
Tripura,2018,2,799114,2609,13.59125889291876,7.866722285136729
Tripura,2018,2,799102,2582,13.59124387617509,7.856319571406588
Tripura,2018,2,799155,2382,13.591310198424916,7.775695749915245
Tripura,2018,2,799205,2016,13.591372762553167,7.60887062919126
Tripura,2018,3,799001,10116,13.591117476312084,9.221873607789856
Tripura,2018,3,799003,7364,13.59111997943473,8.904358542352968
Tripura,2018,3,799006,4766,13.591123734106949,8.469262657658687
Tripura,2018,3,799002,4214,13.59111872787419,8.346167594364134
Tripura,2018,3,799007,4058,13.591124985661224,8.30844552038576
Tripura,2018,3,799155,3959,13.591310198424916,8.28374674710613
Tripura,2018,3,799004,3792,13.591121230993704,8.240648863374913
Tripura,2018,3,799102,3730,13.59124387617509,8.224163512637862
Tripura,2018,3,799114,3713,13.59125889291876,8.21959545417708
Tripura,2018,3,799205,2889,13.591372762553167,7.968665700466235
Tripura,2018,4,799001,12625,13.591117476312084,9.443434254143561
Tripura,2018,4,799003,9212,13.59111997943473,9.128262260940575
Tripura,2018,4,799006,6036,13.591123734106949,8.70549681988774
Tripura,2018,4,799002,5315,13.59111872787419,8.57828829077605
Tripura,2018,4,799155,5088,13.591310198424916,8.534640105019959
Tripura,2018,4,799007,5022,13.591124985661224,8.52158353971753
Tripura,2018,4,799102,4865,13.59124387617509,8.489821994620105
Tripura,2018,4,799114,4862,13.59125889291876,8.48920515487607
Tripura,2018,4,799004,4839,13.591121230993704,8.48446336679332
Tripura,2018,4,799205,3760,13.591372762553167,8.23217423638394
Tripura,2019,1,799001,14805,13.591117476312084,9.602720240535692
Tripura,2019,1,799003,10956,13.59111997943473,9.301642530382969
Tripura,2019,1,799006,7047,13.591123734106949,8.860357273327022
Tripura,2019,1,799002,6123,13.59111872787419,8.719807451477955
Tripura,2019,1,799155,5854,13.591310198424916,8.674880467251832
Tripura,2019,1,799114,5790,13.59125889291876,8.663887570567042
Tripura,2019,1,799102,5778,13.59124387617509,8.661812881026181
Tripura,2019,1,799007,5767,13.591124985661224,8.659907293615413
Tripura,2019,1,799004,5621,13.591121230993704,8.634264863002075
Tripura,2019,1,799205,4515,13.591372762553167,8.415160465851086
Tripura,2019,2,799001,16798,13.591117476312084,9.729015110685573
Tripura,2019,2,799003,13483,13.59111997943473,9.509184911634074
Tripura,2019,2,799006,8140,13.591123734106949,9.004545458996587
Tripura,2019,2,799002,7125,13.59111872787419,8.871365005136852
Tripura,2019,2,799102,6905,13.59124387617509,8.840001065843392
Tripura,2019,2,799114,6796,13.59125889291876,8.824089482791823
Tripura,2019,2,799155,6631,13.591310198424916,8.799510901368867
Tripura,2019,2,799004,6606,13.591121230993704,8.795733605950735
Tripura,2019,2,799007,6544,13.591124985661224,8.786303878282583
Tripura,2019,2,799205,5381,13.591372762553167,8.59062950948942
Tripura,2019,3,799001,18755,13.591117476312084,9.839215662515988
Tripura,2019,3,799003,15422,13.59111997943473,9.643550340392906
Tripura,2019,3,799006,9187,13.591123734106949,9.125544720271467
Tripura,2019,3,799002,8029,13.59111872787419,8.990815266184685
Tripura,2019,3,799102,7680,13.59124387617509,8.946374826141717
Tripura,2019,3,799114,7570,13.59125889291876,8.931948346431495
Tripura,2019,3,799004,7391,13.591121230993704,8.908018322784887
Tripura,2019,3,799007,7245,13.591124985661224,8.888066854754783
Tripura,2019,3,799155,7186,13.591310198424916,8.879889967673464
Tripura,2019,3,799205,6016,13.591372762553167,8.702177865629675
Tripura,2019,4,799001,20197,13.591117476312084,9.913289357508388
Tripura,2019,4,799003,16676,13.59111997943473,9.721725839000687
Tripura,2019,4,799006,9937,13.591123734106949,9.204020443231363
Tripura,2019,4,799002,8739,13.59111872787419,9.075551045627543
Tripura,2019,4,799102,8512,13.59124387617509,9.049232211581426
Tripura,2019,4,799114,8365,13.59125889291876,9.031811613420924
Tripura,2019,4,799004,8090,13.591121230993704,8.998384010052538
Tripura,2019,4,799155,8025,13.591310198424916,8.990316947998217
Tripura,2019,4,799007,7836,13.591124985661224,8.966483779064431
Tripura,2019,4,799205,6624,13.591372762553167,8.798454696065095
Tripura,2020,1,799001,21861,13.591117476312084,9.992459506338392
Tripura,2020,1,799003,18173,13.59111997943473,9.807692255081262
Tripura,2020,1,799006,10847,13.591123734106949,9.291643823040218
Tripura,2020,1,799002,9526,13.59111872787419,9.161780181360806
Tripura,2020,1,799102,9306,13.59124387617509,9.138414632404594
Tripura,2020,1,799114,9131,13.59125889291876,9.11943049661634
Tripura,2020,1,799004,8844,13.591121230993704,9.087494541977337
Tripura,2020,1,799155,8712,13.591310198424916,9.072456664612796
Tripura,2020,1,799007,8417,13.591124985661224,9.038008749211576
Tripura,2020,1,799205,7325,13.591372762553167,8.899048433885268
Tripura,2020,2,799001,23830,13.591117476312084,10.078700570092789
Tripura,2020,2,799003,19686,13.59111997943473,9.887663002189157
Tripura,2020,2,799006,11961,13.591123734106949,9.389406636049465
Tripura,2020,2,799102,10583,13.59124387617509,9.267004219093725
Tripura,2020,2,799002,10419,13.59111872787419,9.251386341412184
Tripura,2020,2,799114,10138,13.59125889291876,9.224046019032295
Tripura,2020,2,799004,9850,13.591121230993704,9.195226734166134
Tripura,2020,2,799155,9468,13.591310198424916,9.155672970633875
Tripura,2020,2,799007,9103,13.591124985661224,9.116359308505288
Tripura,2020,2,799205,8237,13.591372762553167,9.016391478941248
Tripura,2020,3,799001,26184,13.591117476312084,10.172903816181016
Tripura,2020,3,799003,21525,13.59111997943473,9.976970329295932
Tripura,2020,3,799006,13199,13.591123734106949,9.487896348128954
Tripura,2020,3,799102,11961,13.59124387617509,9.389406636049465
Tripura,2020,3,799002,11419,13.59111872787419,9.343033913701648
Tripura,2020,3,799114,11221,13.59125889291876,9.325542301664866
Tripura,2020,3,799004,10988,13.591121230993704,9.304559047215164
Tripura,2020,3,799155,10417,13.591310198424916,9.251194365984448
Tripura,2020,3,799007,9861,13.591124985661224,9.19634286233233
Tripura,2020,3,799205,9264,13.591372762553167,9.133891199812776
Tripura,2020,4,799001,28351,13.591117476312084,10.252417581902414
Tripura,2020,4,799003,23114,13.59111997943473,10.048193773535386
Tripura,2020,4,799006,14333,13.591123734106949,9.570319849923216
Tripura,2020,4,799102,12945,13.59124387617509,9.468464892185638
Tripura,2020,4,799002,12369,13.59111872787419,9.42294862137501
Tripura,2020,4,799114,12123,13.59125889291876,9.402859753746583
Tripura,2020,4,799004,11861,13.591121230993704,9.381010986029276
Tripura,2020,4,799155,11111,13.591310198424916,9.315690887584008
Tripura,2020,4,799007,10586,13.591124985661224,9.267287652417933
Tripura,2020,4,799205,9999,13.591372762553167,9.21024036697585
Tripura,2021,1,799001,30415,13.591117476312084,10.322691186754806
Tripura,2021,1,799003,24761,13.59111997943473,10.117025113705102
Tripura,2021,1,799006,15407,13.591123734106949,9.642577230581775
Tripura,2021,1,799102,13875,13.59124387617509,9.537843938614635
Tripura,2021,1,799002,13259,13.59111872787419,9.49243184611472
Tripura,2021,1,799114,12991,13.59125889291876,9.472012088995733
Tripura,2021,1,799004,12718,13.591121230993704,9.450773591827353
Tripura,2021,1,799155,11835,13.591310198424916,9.378816521948083
Tripura,2021,1,799007,11404,13.591124985661224,9.341719450032562
Tripura,2021,1,799205,10728,13.591372762553167,9.280612424961515
Tripura,2021,2,799001,32443,13.591117476312084,10.387239982375185
Tripura,2021,2,799003,26398,13.59111997943473,10.1810435286889
Tripura,2021,2,799006,16480,13.591123734106949,9.709902803463462
Tripura,2021,2,799102,14961,13.59124387617509,9.613202094214232
Tripura,2021,2,799002,14184,13.59111872787419,9.559869847754044
Tripura,2021,2,799114,13953,13.59125889291876,9.543449817892206
Tripura,2021,2,799004,13618,13.591121230993704,9.519147726042911
Tripura,2021,2,799155,12688,13.591310198424916,9.448411943874628
Tripura,2021,2,799007,12171,13.591124985661224,9.406811351874557
Tripura,2021,2,799205,11526,13.591372762553167,9.352360631996612
Tripura,2021,3,799001,34754,13.591117476312084,10.4560499522822
